"","SERVICETYPE","VEHICLETYPE","DEPARTURE_COUNTRY","DEPARTURE_ZIPCODE","ARRIVAL_COUNTRY","ARRIVAL_ZIPCODE","SHIPPING_DATE","GROSS_WEIGHT_KG","NET_WEIGHT_KG","VOLUME_M3","DECLARED_DISTANCE_KM","ACTUAL_DELIVERY_DATE","DELIVERY_TIME_HH","WDAY"
"197","Via gomma","Standard","IT","63076","IT","23017",2023-01-03 08:30:59.153,15.48,14.13,0.14,492.18,2023-01-10 00:00:14,160,1
"198","Via gomma","Standard","IT","63076","IT","12084",2023-01-03 08:30:59.153,10.86,9.91,0.08,511.01,2023-01-05 00:00:14,40,1
"199","Via gomma","Standard","IT","63076","IT","71043",2023-01-03 08:30:59.153,29.94,27.02,0.27,224.16,2023-01-12 00:00:14,208,1
"200","Via gomma","Standard","IT","63076","IT","22100",2023-01-03 08:30:59.153,19.24,17.19,0.25,496.03,2023-01-05 00:00:14,40,1
"201","Via gomma","Standard","IT","63076","IT","01019",2023-01-03 08:30:59.153,69.02,63,0.56,160.27,2023-01-13 00:00:14,232,1
"202","Via gomma","Standard","IT","63076","IT","48015",2023-01-03 08:30:59.153,31.32,28.84,0.27,191.38,2023-01-12 00:00:14,208,1
"203","Via gomma","Standard","IT","63076","IT","24030",2023-01-03 08:30:59.153,26.5,23.42,0.29,459.96,2023-01-04 00:00:14,16,1
"204","Via gomma","Standard","IT","63076","IT","04019",2023-01-03 08:30:59.153,39.8,35.82,0.36,187.76,2023-01-12 00:00:14,208,1
"205","Via gomma","Standard","IT","63076","IT","46100",2023-01-03 08:30:59.153,34.38,31.19,0.25,348.76,2023-01-04 00:00:14,16,1
"206","Via gomma","Standard","IT","63076","IT","13900",2023-01-03 08:30:59.153,31.54,28.61,0.27,546.04,2023-01-11 00:00:14,184,1
"207","Via gomma","Standard","IT","63076","IT","20017",2023-01-03 08:30:59.153,53.38,49.19,0.43,480.32,2023-01-05 00:00:14,40,1
"208","Via gomma","Standard","IT","63076","IT","25056",2023-01-03 08:30:59.153,25.86,23.43,0.3,454.94,2023-01-10 00:00:14,160,1
"209","Via gomma","Standard","IT","63076","IT","39012",2023-01-03 08:30:59.153,54.3,49.22,0.55,467.04,2023-01-04 00:00:14,16,1
"210","Via gomma","Standard","IT","63076","IT","05100",2023-01-03 08:30:59.153,6.68,6.11,0.05,105.22,2023-01-12 00:00:14,208,1
"211","Via gomma","Standard","IT","63076","IT","46040",2023-01-03 08:30:59.153,16.06,14.87,0.12,372.79,2023-01-09 00:00:14,136,1
"212","Via gomma","Standard","IT","63076","IT","22071",2023-01-03 08:30:59.153,11.4,10.2,0.09,493.05,2023-01-05 00:00:14,40,1
"213","Via gomma","Standard","IT","63076","IT","27045",2023-01-03 08:30:59.153,12.8,11.7,0.11,443.1,2023-01-05 00:00:14,40,1
"214","Via gomma","Standard","IT","63076","IT","39031",2023-01-03 08:30:59.153,1.14,0.77,0.02,456.58,2023-01-09 00:00:14,136,1
"215","Via gomma","Standard","IT","63076","IT","05018",2023-01-03 08:30:59.153,3.42,3.02,0.08,142.97,2023-01-17 00:00:14,328,1
"216","Via gomma","Standard","IT","63076","IT","70044",2023-01-03 08:30:59.153,99,89.3,0.97,352.76,2023-01-12 00:00:14,208,1
"217","Via gomma","Standard","IT","63076","IT","22063",2023-01-03 08:30:59.153,17.26,15.99,0.15,488.51,2023-01-10 00:00:14,160,1
"218","Via gomma","Standard","IT","63076","IT","20090",2023-01-03 08:30:59.153,58.8,54.45,0.46,468.43,2023-01-09 00:00:14,136,1
"219","Via gomma","Standard","IT","63076","IT","39100",2023-01-03 08:30:59.153,100.26,90.95,0.74,443.63,2023-01-04 00:00:14,16,1
"220","Via gomma","Standard","IT","63076","IT","33013",2023-01-03 08:30:59.153,11.26,10.31,0.08,377.95,2023-01-10 00:00:14,160,1
"221","Via gomma","Standard","IT","63076","IT","00019",2023-01-03 08:30:59.153,28.14,25.11,0.42,136.24,2023-01-12 00:00:14,208,1
"222","Via gomma","Standard","IT","63076","IT","30124",2023-01-03 08:30:59.153,19.18,17.23,0.23,304.3,2023-01-10 00:00:14,160,1
"223","Via gomma","Standard","IT","63076","IT","03039",2023-01-03 08:30:59.153,109.58,99.14,1,134.91,2023-01-13 00:00:14,232,1
"224","Via gomma","Standard","IT","63076","IT","72015",2023-01-03 08:30:59.153,5.52,4.92,0.11,373.23,2023-01-11 00:00:14,184,1
"225","Via gomma","Standard","IT","63076","IT","25020",2023-01-03 08:30:59.153,26.46,23.59,0.19,407.91,2023-01-05 00:00:14,40,1
"226","Via gomma","Standard","IT","63076","IT","03100",2023-01-03 08:30:59.153,5.68,4.7,0.12,147.89,2023-01-12 00:00:14,208,1
"227","Via gomma","Standard","IT","63076","IT","41043",2023-01-03 08:30:59.153,6.72,5.64,0.15,302.41,2023-01-05 00:00:14,40,1
"228","Via gomma","Standard","IT","63076","IT","46100",2023-01-03 08:30:59.153,41.32,37.84,0.29,348.76,2023-01-04 00:00:14,16,1
"229","Via gomma","Standard","IT","63076","IT","00186",2023-01-03 08:30:59.153,23.04,20.71,0.26,159.16,2023-01-11 00:00:14,184,1
"230","Via gomma","Standard","IT","63076","IT","43121",2023-01-03 08:30:59.153,12.5,11.55,0.08,349.7,2023-01-09 00:00:14,136,1
"231","Via gomma","Standard","IT","63076","IT","24040",2023-01-03 08:30:59.153,14.52,13.37,0.12,451.17,2023-01-05 00:00:14,40,1
"232","Via gomma","Standard","IT","63076","IT","00055",2023-01-03 08:30:59.153,25.32,21.93,0.28,179.36,2023-01-11 00:00:14,184,1
"233","Via gomma","Standard","IT","63076","IT","25087",2023-01-03 08:30:59.153,77.18,69.8,0.77,398.31,2023-01-05 00:00:14,40,1
"234","Via gomma","Standard","IT","63076","IT","25020",2023-01-03 08:30:59.153,49.7,45.18,0.38,407.91,2023-01-05 00:00:14,40,1
"235","Via gomma","Standard","IT","63076","IT","00187",2023-01-03 08:30:59.153,34.68,30.89,0.75,158.28,2023-01-11 00:00:14,184,1
"236","Via gomma","Standard","IT","63076","IT","73014",2023-01-03 08:30:59.153,13.06,11.76,0.14,471.19,2023-01-12 00:00:14,208,1
"237","Via gomma","Standard","IT","63076","IT","00186",2023-01-03 08:30:59.153,99.74,91.6,0.8,159.16,2023-01-12 00:00:14,208,1
"238","Via gomma","Standard","IT","63076","IT","47521",2023-01-03 08:30:59.153,27,24.45,0.24,186.95,2023-01-11 00:00:14,184,1
"239","Via gomma","Standard","IT","63076","IT","04019",2023-01-03 08:30:59.153,4.62,4.2,0.03,187.76,2023-01-12 00:00:14,208,1
"240","Via gomma","Standard","IT","63076","IT","22100",2023-01-03 08:30:59.153,43.04,38.78,0.31,496.03,2023-01-05 00:00:14,40,1
"241","Via gomma","Standard","IT","63076","IT","27050",2023-01-03 08:30:59.153,10.26,9.26,0.23,456.69,2023-01-09 00:00:14,136,1
"242","Via gomma","Standard","IT","63076","IT","12100",2023-01-03 08:30:59.153,33.2,30.9,0.25,531.77,2023-01-09 00:00:14,136,1
"243","Via gomma","Standard","IT","63076","IT","00183",2023-01-03 08:30:59.153,17.94,15.86,0.18,159.03,2023-01-11 00:00:14,184,1
"244","Via gomma","Standard","IT","63076","IT","26010",2023-01-03 08:30:59.153,15.68,14.53,0.13,426.2,2023-01-05 00:00:14,40,1
"245","Via gomma","Standard","IT","63076","IT","15033",2023-01-03 08:30:59.153,48.22,44.32,0.38,496.16,2023-01-09 00:00:14,136,1
"246","Via gomma","Standard","IT","63076","IT","41049",2023-01-03 08:30:59.153,39.8,35.89,0.35,304.68,2023-01-04 00:00:14,16,1
"247","Via gomma","Standard","IT","63076","IT","00162",2023-01-03 08:30:59.153,42.12,39.22,0.33,154.89,2023-01-11 00:00:14,184,1
"248","Via gomma","Standard","IT","63076","IT","37121",2023-01-03 08:30:59.153,129.38,116.31,1.05,360.62,2023-01-05 00:00:14,40,1
"249","Via gomma","Standard","IT","63076","IT","24060",2023-01-03 08:30:59.153,1.14,0.74,0.02,435.51,2023-01-05 00:00:14,40,1
"250","Via gomma","Standard","IT","63076","IT","34122",2023-01-03 08:30:59.153,3.98,3.58,0.06,304,2023-01-10 00:00:14,160,1
"251","Via gomma","Standard","IT","63076","IT","66054",2023-01-03 08:30:59.153,13.66,12.46,0.1,115.63,2023-01-11 00:00:14,184,1
"252","Via gomma","Standard","IT","63076","IT","00144",2023-01-03 08:30:59.153,2.98,2.48,0.11,166.87,2023-01-11 00:00:14,184,1
"253","Via gomma","Standard","IT","63076","IT","36060",2023-01-03 08:30:59.153,42.92,38.87,0.43,359.77,2023-01-04 00:00:14,16,1
"254","Via gomma","Standard","IT","63076","IT","04100",2023-01-03 08:30:59.153,19.26,17.91,0.14,179.42,2023-01-12 00:00:14,208,1
"255","Via gomma","Standard","IT","63076","IT","12042",2023-01-03 08:30:59.153,2.18,1.6,0.05,519,2023-01-10 00:00:14,160,1
"256","E-commerce","Standard","IT","63076","IT","20124",2023-01-03 00:00:14,1.83,0,0.01,466.91,2023-01-04 11:23:18,35,1
"257","E-commerce","Standard","IT","63076","IT","00022",2023-01-03 00:00:14,1.25,0,0.01,122.75,2023-01-04 00:00:14,24,1
"258","E-commerce","Standard","IT","63076","IT","80018",2023-01-03 00:00:14,1.43,0,0.01,225.83,2023-01-04 13:06:40,37,1
"259","E-commerce","Standard","IT","63076","IT","35122",2023-01-03 00:00:14,1.27,0,0.01,317.43,2023-01-05 00:00:14,48,1
"260","E-commerce","Standard","IT","63076","IT","88900",2023-01-03 00:00:14,2.51,0,0.01,508.84,2023-01-05 00:00:14,48,1
"261","E-commerce","Standard","IT","63076","IT","85025",2023-01-03 00:00:14,1.56,0,0.01,262.08,2023-01-05 00:00:14,48,1
"262","E-commerce","Express","IT","63076","US","10580",2023-01-03 00:00:14,1.04,0,0.01,NA,2023-01-06 00:00:14,72,1
"263","E-commerce","Express","IT","63076","US","10016",2023-01-03 00:00:14,2.12,0,0.01,NA,2023-01-06 00:00:14,72,1
"264","E-commerce","Express","IT","63076","US","44120",2023-01-03 00:00:14,1.45,0,0.01,NA,2023-01-06 00:00:14,72,1
"265","E-commerce","Express","IT","63076","US","08002",2023-01-03 00:00:14,2.4,0,0.01,NA,2023-01-06 00:00:14,72,1
"266","E-commerce","Standard","IT","63076","IT","98070",2023-01-03 00:00:14,1.6,0,0.01,545.26,2023-01-05 12:31:14,60,1
"267","E-commerce","Standard","IT","63076","IT","71121",2023-01-03 00:00:14,1.06,0,0.01,215.1,2023-01-05 11:59:14,59,1
"268","E-commerce","Standard","IT","63076","IT","80040",2023-01-03 00:00:14,1.12,0,0.01,231.39,2023-01-04 11:09:23,35,1
"269","E-commerce","Express","IT","63076","US","33015",2023-01-03 00:00:14,1.35,0,0.01,NA,2023-01-06 00:00:14,72,1
"270","E-commerce","Express","IT","63076","US","08062",2023-01-03 00:00:14,1.45,0,0.01,NA,2023-01-06 00:00:14,72,1
"271","Corriere espresso","Express","IT","62029","IT","50065",2023-01-03 08:46:41.14,0.2,0.15,0,161.64,2023-01-04 10:54:14,26,1
"272","E-commerce","Standard","IT","63076","IT","20900",2023-01-03 00:00:14,1.05,0,0.01,469.2,2023-01-04 12:14:50,36,1
"273","E-commerce","Express","IT","63076","US","02476",2023-01-03 00:00:14,0.35,0,0.01,NA,2023-01-09 00:00:14,144,1
"274","E-commerce","Standard","IT","63076","IT","15011",2023-01-03 00:00:14,0.59,0,0.01,473.28,2023-01-04 00:00:14,24,1
"275","E-commerce","Standard","IT","63076","IT","80013",2023-01-03 00:00:14,1.37,0,0.01,227.23,2023-01-04 12:13:04,36,1
"276","E-commerce","Express","IT","63076","US","37211",2023-01-03 00:00:14,1.04,0,0.01,NA,2023-01-06 00:00:14,72,1
"277","E-commerce","Standard","IT","63076","IT","83020",2023-01-03 00:00:14,1.16,0,0.01,241.3,2023-01-09 00:00:14,144,1
"278","E-commerce","Standard","IT","63076","IT","09128",2023-01-03 00:00:14,1.24,0,0.01,570.44,2023-01-05 11:24:14,59,1
"279","E-commerce","Standard","IT","63076","IT","80040",2023-01-03 00:00:14,0.77,0,0.01,231.39,2023-01-04 11:00:29,35,1
"280","Via gomma","Standard","IT","63076","IT","55042",2023-01-03 09:00:21.47,1.8,1.4,0.019683,316.41,2023-01-04 15:02:14,30,1
"281","Via gomma","Standard","IT","63076","IT","07020",2023-01-03 09:00:55.657,0.7,0.3,0.019683,461.29,2023-01-17 00:00:14,327,1
"282","Via gomma","Standard","IT","63076","IT","09124",2023-01-03 09:01:34.947,1.1,0.7,0.019683,571.44,2023-01-10 12:22:14,171,1
"283","Via gomma","Standard","IT","63076","IT","16121",2023-01-03 09:02:00.5,0.9,0.5,0.019683,427.24,2023-01-04 13:34:14,28,1
"284","Via gomma","Standard","IT","63076","IT","90141",2023-01-03 09:02:22.093,1,0.6,0.019683,535.02,2023-01-05 10:49:14,49,1
"285","Via gomma","Standard","IT","63076","IT","21100",2023-01-03 09:02:37.98,0.9,0.5,0.019683,512.02,2023-01-04 12:05:14,27,1
"286","Via gomma","Standard","IT","63076","IT","24122",2023-01-03 09:02:54.003,0.9,0.5,0.019683,453.28,2023-01-04 12:02:14,27,1
"287","Via gomma","Standard","IT","63076","IT","70121",2023-01-03 09:03:08.98,1.1,0.7,0.019683,321.49,2023-01-04 14:09:14,29,1
"288","E-commerce Resi","Standard","IT","95030","IT","63076",2023-01-03 00:00:14,0.6,0.6,0,605.4,2023-01-09 00:00:14,144,1
"289","Via gomma","Standard","IT","63076","IT","25121",2023-01-03 09:03:29.807,0.9,0.5,0.019683,409.28,2023-01-04 11:17:14,26,1
"290","Via gomma","Standard","IT","63076","IT","35122",2023-01-03 09:03:50.333,1.1,0.7,0.019683,317.43,2023-01-04 10:12:14,25,1
"291","Via gomma","Standard","IT","63076","IT","39100",2023-01-03 09:05:04.423,1.8,1.4,0.019683,443.63,2023-02-02 15:40:14,726,1
"292","Via gomma","Standard","IT","63076","IT","37121",2023-01-03 09:05:31.347,1,0.6,0.019683,360.62,2023-01-04 14:11:14,29,1
"293","Via gomma","Standard","IT","63076","IT","80073",2023-01-03 09:05:47.8,0.7,0.3,0.019683,266.03,2023-01-05 12:03:14,51,1
"294","Via gomma","Standard","IT","63076","IT","80121",2023-01-03 09:07:30.477,1.1,0.7,0.019683,234.53,2023-01-04 13:55:14,28,1
"295","Via gomma","Standard","IT","63076","IT","50123",2023-01-03 09:07:48.193,3.5,3.1,0.019683,229.92,2023-01-04 11:18:14,26,1
"296","Via gomma","Standard","IT","63076","IT","20090",2023-01-03 09:08:09.037,4.5,4.1,0.019683,468.43,2023-01-04 10:18:14,25,1
"297","Via gomma","Standard","IT","63076","IT","40124",2023-01-03 09:08:24.443,1,0.6,0.019683,265.67,2023-01-04 11:40:14,26,1
"298","Via gomma","Standard","IT","63076","IT","20121",2023-01-03 09:08:49.667,3.9,3.4,0.019683,467.06,2023-01-04 13:14:14,28,1
"299","Via gomma","Standard","IT","63076","IT","30124",2023-01-03 09:09:07.01,2.3,1.9,0.019683,304.3,2023-01-04 13:08:14,28,1
"300","Via gomma","Standard","IT","63076","IT","00185",2023-01-03 09:09:27.247,1.4,1,0.019683,157.84,2023-01-04 10:22:14,25,1
"301","Via gomma","Standard","IT","63076","IT","20900",2023-01-03 09:09:49.183,0.9,0.5,0.019683,469.2,2023-01-04 11:26:14,26,1
"302","Via gomma","Standard","IT","63076","IT","50123",2023-01-03 09:10:05.243,1.1,0.7,0.019683,229.92,2023-01-04 11:19:14,26,1
"303","Via gomma","Standard","IT","63076","IT","20123",2023-01-03 09:10:23.943,0.5,0.1,0.019683,467.01,2023-01-04 14:16:14,29,1
"304","Via gomma","Standard","IT","63076","IT","20090",2023-01-03 09:10:46.183,7.1,6.7,0.050653,468.43,2023-01-04 15:08:14,30,1
"305","Via gomma","Standard","IT","63076","IT","00187",2023-01-03 09:11:03.433,4.5,4.1,0.050653,158.28,2023-01-04 14:35:14,29,1
"306","E-commerce","Express","IT","63076","IT","74122",2023-01-03 00:00:14,1.3,0,0.01,400.08,2023-01-05 00:00:14,48,1
"307","E-commerce","Express","IT","63076","IT","84010",2023-01-03 00:00:14,0.36,0,0.01,245.6,2023-01-05 13:02:54,61,1
"308","E-commerce","Standard","IT","20090","IT","93012",2023-01-03 00:00:14,0.55,0,0,1023.97,2023-01-05 13:24:09,61,1
"309","E-commerce","Express","IT","63076","IT","21012",2023-01-03 00:00:14,1.41,0,0.01,502.73,2023-01-04 11:06:06,35,1
"310","E-commerce","Standard","IT","63076","IT","40026",2023-01-03 00:00:14,0.42,0,0.01,234.17,2023-01-04 00:00:14,24,1
"311","E-commerce","Express","IT","63076","IT","20121",2023-01-03 00:00:14,1.54,0,0.01,467.06,2023-01-04 00:00:14,24,1
"312","E-commerce","Express","IT","63076","IT","89015",2023-01-03 00:00:14,1.41,0,0.01,535.06,2023-01-09 00:00:14,144,1
"313","E-commerce Resi","Standard","IT","17031","IT","63076",2023-01-03 00:00:14,0.41,0.41,0,470.75,2023-01-11 00:00:14,192,1
"314","E-commerce Resi","Standard","IT","02012","IT","63076",2023-01-03 00:00:14,0.95,0.95,0,54.92,2023-01-26 00:00:14,552,1
"315","Corriere espresso","Express","IT","50065","IT","62029",2023-01-03 09:36:19.16,0.1,0.1,0.01,161.64,2023-01-04 11:11:14,26,1
"316","E-commerce","Standard","IT","63076","IT","81020",2023-01-03 12:00:14,1,0.5,0.01176,211.73,2023-01-05 00:00:14,36,1
"317","E-commerce","Standard","IT","63076","IT","80070",2023-01-03 00:00:14,0.69,0,0.01,237.27,2023-01-04 12:47:36,36,1
"318","Corriere espresso","Express","IT","50065","IT","47030",2023-01-03 09:44:06.143,0.15,0.1,0.01,86.04,2023-01-04 15:39:14,30,1
"319","E-commerce","Standard","IT","63076","IT","05014",2023-01-03 00:00:14,1.3,0,0.01,150.56,2023-01-05 14:13:56,62,1
"320","E-commerce","Standard","IT","63076","IT","22066",2023-01-03 00:00:14,0.66,0,0.01,482.4,2023-01-04 12:55:07,36,1
"321","E-commerce","Standard","IT","63076","IT","57025",2023-01-03 00:00:14,0.92,0,0.01,269.28,2023-01-05 10:56:29,58,1
"322","E-commerce","Express","IT","63076","IT","20855",2023-01-03 00:00:14,1.26,0,0.01,471.45,2023-01-04 13:00:18,37,1
"323","E-commerce","Express","IT","63076","IT","61122",2023-01-03 00:00:14,1.3,0,0.01,132.82,2023-01-05 11:33:32,59,1
"324","E-commerce","Standard","IT","63076","IT","80016",2023-01-03 00:00:14,1.36,0,0.01,226.67,2023-01-04 10:56:05,34,1
"325","E-commerce","Standard","IT","63076","IT","76015",2023-01-03 00:00:14,1.16,0,0.01,255.01,2023-01-09 14:04:14,158,1
"326","E-commerce","Standard","IT","63076","IT","86040",2023-01-03 00:00:14,1.29,0,0.01,172.08,2023-01-05 12:48:14,60,1
"327","E-commerce","Express","IT","63076","US","07302",2023-01-03 00:00:14,1.42,0,0.01,NA,2023-01-06 00:00:14,72,1
"328","E-commerce","Express","IT","63076","US","35406",2023-01-03 00:00:14,2.13,0,0.01,NA,2023-01-06 00:00:14,72,1
"329","E-commerce","Express","IT","63076","US","13210",2023-01-03 00:00:14,1.57,0,0.01,NA,2023-01-09 00:00:14,144,1
"330","E-commerce","Express","IT","63076","IT","60037",2023-01-03 00:00:14,2.17,0,0.01,88.16,2023-01-04 00:00:14,24,1
"331","E-commerce","Express","IT","63076","US","10021",2023-01-03 00:00:14,1.48,0,0.01,NA,2023-01-06 00:00:14,72,1
"332","Corriere espresso","Express","IT","50065","IT","59015",2023-01-03 10:00:28.27,0.15,0.1,0.01,34.26,2023-01-04 13:50:14,27,1
"333","Corriere espresso","Express","IT","50065","IT","51031",2023-01-03 10:08:34.633,0.1,0.1,0.01,37.93,2023-01-04 11:05:14,25,1
"334","E-commerce","Standard","IT","63076","IT","09124",2023-01-03 00:00:14,0.59,0,0.01,571.44,2023-01-05 00:00:14,48,1
"335","E-commerce","Standard","IT","80121","IT","00118",2023-01-03 00:00:14,1,0,0.01,173.85,2023-01-04 00:00:14,24,1
"336","E-commerce","Standard","IT","63076","IT","09028",2023-01-03 00:00:14,1.34,0,0.01,565.95,2023-01-05 13:24:14,61,1
"337","E-commerce","Standard","IT","63076","IT","88046",2023-01-03 00:00:14,1.43,0,0.01,486.42,2023-01-05 00:00:14,48,1
"338","E-commerce","Express","IT","63076","US","44236",2023-01-03 00:00:14,1.86,0,0.01,NA,2023-01-06 00:00:14,72,1
"339","Corriere espresso","Express","IT","63076","IT","00185",2023-01-03 00:00:14,7.95,6.27,0.11,NA,2022-12-23 12:01:14,-252,1
"340","E-commerce","Express","IT","63076","US","95070",2023-01-03 00:00:14,1.11,0,0.01,NA,2023-01-09 00:00:14,144,1
"341","E-commerce","Standard","IT","63076","IT","83050",2023-01-03 00:00:14,1.64,0,0.01,244.14,2023-01-05 14:11:47,62,1
"342","E-commerce","Express","IT","63076","IT","97100",2023-01-03 00:00:14,1.65,0,0.01,671.51,2023-01-05 11:41:14,59,1
"343","E-commerce","Express","IT","63076","IT","90144",2023-01-03 00:00:14,0.35,0,0.01,533.75,2023-01-09 13:59:31,157,1
"344","E-commerce","Express","IT","63076","IT","20098",2023-01-03 00:00:14,1.18,0,0.01,455.61,2023-01-04 10:56:50,34,1
"345","E-commerce","Standard","IT","63076","IT","56035",2023-01-03 00:00:14,1.67,0,0.01,272.13,2023-01-09 00:00:14,144,1
"346","E-commerce","Express","IT","63076","US","33611",2023-01-03 00:00:14,1.17,0,0.01,NA,2023-01-06 00:00:14,72,1
"347","Corriere espresso","Ore 10/10:30","IT","50065","IT","30032",2023-01-03 00:00:14,1,0.9,0.015439,188.81,2023-01-04 14:46:14,38,1
"348","E-commerce","Standard","IT","35122","IT","70121",2023-01-03 00:00:14,2,0,0.01,625.4,2023-01-04 13:22:14,37,1
"349","E-commerce","Standard","IT","16121","IT","00137",2023-01-03 00:00:14,1.06,0,0.04,402.38,2023-01-05 00:00:14,48,1
"350","E-commerce","Standard","IT","63076","IT","42121",2023-01-03 00:00:14,1.33,0,0.01,323.71,2023-01-04 00:00:14,24,1
"351","E-commerce","Express","IT","63076","US","76137",2023-01-03 00:00:14,1.17,0,0.01,NA,2023-01-09 00:00:14,144,1
"352","E-commerce","Express","IT","63076","US","10573",2023-01-03 00:00:14,1.3,0,0.01,NA,2023-01-09 00:00:14,144,1
"353","E-commerce","Express","IT","63076","US","15044",2023-01-03 00:00:14,1.4,0,0.01,NA,2023-01-09 00:00:14,144,1
"354","E-commerce","Standard","IT","63076","IT","00187",2023-01-03 00:00:14,1.3,0,0.01,158.28,2023-01-05 11:23:47,59,1
"355","E-commerce","Standard","IT","63076","IT","15121",2023-01-03 00:00:14,0.54,0,0.01,473.45,2023-01-04 14:07:54,38,1
"356","E-commerce","Standard","IT","63076","IT","80020",2023-01-03 00:00:14,0.59,0,0.01,227.84,2023-01-04 13:10:46,37,1
"357","E-commerce","Standard","IT","63076","IT","00191",2023-01-03 00:00:14,0.59,0,0.01,155.1,2023-01-04 00:00:14,24,1
"358","E-commerce","Standard","IT","50123","IT","00173",2023-01-03 00:00:14,2,0,0.04,242.04,2023-01-05 00:00:14,48,1
"359","E-commerce","Standard","IT","63076","IT","40023",2023-01-03 00:00:14,0.78,0,0.01,241.89,2023-01-04 11:21:45,35,1
"360","E-commerce","Express","IT","63076","US","48105",2023-01-03 00:00:14,1.17,0,0.01,NA,2023-01-09 00:00:14,144,1
"361","E-commerce","Standard","IT","63076","IT","20138",2023-01-03 00:00:14,0.48,0,0.01,460.18,2023-01-04 00:00:14,24,1
"362","E-commerce","Standard","IT","63076","IT","90144",2023-01-03 00:00:14,1.22,0,0.01,533.75,2023-01-09 00:00:14,144,1
"363","E-commerce","Express","IT","63076","US","33129",2023-01-03 00:00:14,1.17,0,0.01,NA,2023-01-09 00:00:14,144,1
"364","E-commerce","Standard","IT","63076","IT","59016",2023-01-03 00:00:14,1.1,0,0.01,245.67,2023-01-04 00:00:14,24,1
